0.01,0.74,9.95,-0.55,0.00,-0.34,-134,139,-98
0.04,0.71,9.98,-0.43,-0.21,-0.35,-130,142,-92
-0.01,0.70,9.97,-0.53,-0.01,-0.40,-134,144,-88
0.05,0.70,9.96,-0.55,0.03,-0.38,-131,134,-81
0.04,0.74,9.94,-0.60,-0.12,-0.31,-119,153,-93
0.00,0.72,9.97,-0.47,-0.02,-0.40,-127,139,-93
0.01,0.73,9.96,-0.52,0.01,-0.36,-134,144,-93
0.02,0.72,9.95,-0.53,-0.01,-0.35,-128,140,-96
0.01,0.72,9.95,-0.45,0.02,-0.29,-128,145,-89
0.03,0.75,9.94,-0.63,-0.15,-0.27,-134,148,-88
0.01,0.71,9.94,-0.66,-0.05,-0.35,-133,135,-87
0.03,0.73,9.96,-0.66,0.00,-0.40,-138,142,-92
0.02,0.73,9.94,-0.53,0.13,-0.49,-142,145,-87
0.06,0.74,9.93,-0.47,0.04,-0.38,-131,141,-90
0.01,0.71,9.98,-0.53,-0.02,-0.34,-127,139,-93
0.04,0.71,9.96,-0.53,-0.02,-0.46,-134,141,-83
0.05,0.72,9.95,-0.50,-0.01,-0.37,-131,148,-93
0.03,0.74,9.94,-0.42,-0.08,-0.31,-121,145,-82
-0.00,0.75,9.96,-0.49,-0.11,-0.25,-123,142,-92
0.03,0.70,9.96,-0.56,-0.09,-0.37,-119,141,-93
0.03,0.74,9.96,-0.59,-0.09,-0.38,-124,139,-90
0.03,0.70,9.95,-0.62,0.15,-0.34,-129,129,-95
0.04,0.73,9.95,-0.53,-0.03,-0.35,-128,145,-87
0.04,0.71,9.93,-0.60,-0.16,-0.44,-127,139,-93
0.03,0.72,9.96,-0.76,-0.02,-0.35,-139,139,-90
0.03,0.72,9.95,-0.56,0.04,-0.38,-133,138,-96
0.02,0.73,9.95,-0.60,-0.18,-0.31,-127,139,-100
0.02,0.75,9.99,-0.57,-0.17,-0.44,-130,138,-94
0.05,0.71,9.98,-0.60,-0.02,-0.34,-131,144,-90
0.03,0.71,9.98,-0.49,-0.02,-0.34,-130,147,-101
0.05,0.73,9.98,-0.59,-0.02,-0.42,-134,146,-98
0.03,0.73,9.98,-0.60,-0.12,-0.40,-133,142,-92
0.03,0.72,9.95,-0.44,-0.08,-0.31,-135,150,-89
0.02,0.75,9.94,-0.49,-0.01,-0.44,-128,142,-99
0.05,0.72,9.97,-0.76,0.00,-0.32,-124,146,-93
0.05,0.73,9.95,-0.52,-0.05,-0.27,-127,139,-88
0.03,0.72,9.97,-0.60,-0.09,-0.53,-127,139,-85
0.04,0.75,9.94,-0.53,-0.02,-0.35,-131,144,-85
0.03,0.71,9.95,-0.69,0.05,-0.21,-133,142,-87
0.02,0.71,9.92,-0.51,-0.11,-0.43,-136,136,-93
0.01,0.72,9.93,-0.56,-0.07,-0.34,-128,138,-84
0.03,0.76,9.94,-0.59,-0.05,-0.36,-135,138,-87
0.04,0.76,9.94,-0.65,-0.05,-0.19,-131,139,-90
0.02,0.70,9.94,-0.63,0.12,-0.34,-125,140,-82
0.04,0.73,9.95,-0.40,0.08,-0.43,-133,145,-87
0.05,0.75,9.96,-0.60,0.02,-0.50,-135,135,-87
0.02,0.75,9.95,-0.54,0.00,-0.40,-128,140,-82
0.05,0.74,9.95,-0.67,0.05,-0.25,-129,139,-88
0.02,0.71,9.95,-0.57,-0.12,-0.35,-128,140,-92
0.06,0.73,9.95,-0.66,-0.06,-0.39,-130,147,-92
0.03,0.72,9.93,-0.53,-0.08,-0.26,-123,135,-89
0.02,0.70,9.94,-0.42,-0.02,-0.37,-128,142,-92
0.02,0.70,9.97,-0.55,0.05,-0.42,-141,134,-90
0.03,0.74,9.95,-0.66,-0.03,-0.38,-145,140,-92
0.04,0.71,9.95,-0.50,-0.16,-0.31,-125,138,-96
0.05,0.73,9.96,-0.50,-0.09,-0.47,-124,134,-85
0.03,0.72,9.97,-0.61,-0.11,-0.31,-121,140,-87
0.05,0.71,9.96,-0.41,-0.09,-0.37,-133,145,-99
0.03,0.69,9.95,-0.41,-0.08,-0.51,-139,141,-85
0.02,0.71,9.94,-0.53,0.02,-0.31,-140,138,-89
0.06,0.73,9.95,-0.47,-0.01,-0.39,-128,147,-92
0.05,0.72,9.94,-0.56,0.11,-0.41,-131,144,-95
0.01,0.75,9.95,-0.44,0.02,-0.23,-128,147,-84
0.01,0.69,9.96,-0.57,-0.12,-0.42,-135,142,-89
0.03,0.73,9.95,-0.56,0.02,-0.32,-129,139,-88
0.04,0.71,9.93,-0.59,-0.20,-0.34,-134,146,-85
0.04,0.73,9.95,-0.59,-0.01,-0.53,-124,134,-88
0.06,0.72,9.93,-0.49,0.02,-0.37,-136,146,-90
0.03,0.73,9.94,-0.55,-0.14,-0.37,-128,145,-94
0.07,0.72,9.95,-0.47,0.09,-0.45,-134,144,-100
0.03,0.74,9.94,-0.57,0.09,-0.32,-131,144,-90
0.03,0.70,9.93,-0.53,0.08,-0.39,-129,141,-88
0.03,0.71,9.96,-0.61,-0.03,-0.42,-125,150,-89
0.04,0.75,9.93,-0.56,-0.06,-0.41,-138,130,-99
0.02,0.71,9.95,-0.50,0.02,-0.37,-136,139,-85
0.03,0.72,9.94,-0.62,-0.08,-0.40,-129,136,-90
0.05,0.75,9.97,-0.64,-0.17,-0.30,-130,135,-84
-0.00,0.73,9.95,-0.57,0.00,-0.37,-135,140,-94
0.05,0.72,9.97,-0.81,0.15,-0.38,-123,142,-99
0.04,0.72,9.93,-0.57,0.07,-0.45,-139,144,-88
-0.00,0.71,9.93,-0.63,0.00,-0.42,-140,140,-94
0.02,0.76,9.93,-0.58,0.09,-0.31,-129,136,-88
0.04,0.71,9.96,-0.58,-0.02,-0.49,-136,144,-88
0.06,0.71,9.92,-0.48,-0.03,-0.52,-129,146,-95
0.01,0.74,9.94,-0.51,0.04,-0.44,-115,139,-95
0.02,0.73,9.93,-0.47,0.02,-0.38,-130,142,-99
0.02,0.73,9.94,-0.53,0.11,-0.38,-130,135,-89
0.04,0.77,9.94,-0.67,-0.04,-0.50,-127,136,-90
0.06,0.75,9.95,-0.50,-0.07,-0.40,-129,146,-83
0.03,0.72,9.94,-0.60,-0.06,-0.56,-131,141,-93
0.05,0.74,9.94,-0.56,-0.03,-0.37,-139,141,-105
0.04,0.74,9.96,-0.53,0.11,-0.32,-130,147,-89
0.02,0.73,9.95,-0.56,-0.02,-0.38,-127,144,-93
0.01,0.74,9.91,-0.67,-0.02,-0.49,-125,145,-84
0.03,0.73,9.95,-0.55,-0.01,-0.42,-133,138,-87
0.03,0.71,9.94,-0.55,-0.05,-0.41,-127,146,-85
0.04,0.73,9.91,-0.53,0.01,-0.37,-133,140,-92
-0.00,0.72,9.95,-0.58,-0.01,-0.42,-128,147,-92
0.04,0.73,9.92,-0.54,-0.16,-0.26,-131,146,-85
0.04,0.72,9.94,-0.64,-0.12,-0.38,-124,136,-83
0.02,0.74,9.93,-0.54,-0.15,-0.35,-128,142,-89
0.04,0.72,9.94,-0.60,0.15,-0.47,-125,133,-87
0.02,0.72,9.92,-0.62,-0.02,-0.44,-133,147,-96
0.03,0.72,9.93,-0.56,0.01,-0.24,-131,141,-88
0.05,0.73,9.94,-0.50,0.02,-0.47,-133,133,-87
0.04,0.70,9.93,-0.56,-0.05,-0.37,-127,139,-95
0.04,0.74,9.95,-0.48,-0.11,-0.35,-130,133,-92
0.01,0.74,9.94,-0.50,-0.06,-0.38,-133,138,-87
0.03,0.72,9.90,-0.50,-0.03,-0.38,-125,145,-87
0.05,0.74,9.94,-0.46,0.02,-0.31,-134,136,-85
0.00,0.70,9.93,-0.73,0.00,-0.35,-140,145,-89
0.04,0.72,9.93,-0.57,0.10,-0.27,-136,139,-90
-0.00,0.70,9.93,-0.47,0.01,-0.54,-123,138,-92
0.04,0.73,9.97,-0.50,0.06,-0.24,-128,142,-89
0.03,0.72,9.93,-0.60,0.14,-0.43,-129,139,-90
0.04,0.73,9.93,-0.46,-0.01,-0.24,-127,134,-85
0.04,0.72,9.92,-0.53,-0.14,-0.35,-128,133,-89
0.04,0.74,9.94,-0.52,-0.08,-0.38,-135,145,-89
0.00,0.74,9.93,-0.44,0.07,-0.21,-130,147,-94
0.04,0.71,9.94,-0.47,0.06,-0.41,-128,140,-84
0.03,0.72,9.96,-0.62,-0.04,-0.33,-129,144,-93
0.00,0.76,9.96,-0.50,0.10,-0.27,-131,146,-93
0.03,0.74,9.94,-0.68,-0.09,-0.46,-128,138,-79
0.05,0.69,9.96,-0.60,-0.09,-0.40,-127,151,-93
0.05,0.71,9.93,-0.52,-0.13,-0.31,-135,140,-99
-0.00,0.73,9.93,-0.66,-0.14,-0.49,-134,141,-98
0.03,0.76,9.92,-0.49,-0.05,-0.35,-136,141,-98
0.05,0.76,9.93,-0.58,0.08,-0.27,-128,135,-92
0.07,0.72,9.94,-0.50,-0.04,-0.35,-131,146,-85
0.04,0.75,9.93,-0.57,-0.08,-0.33,-134,144,-88
0.03,0.72,9.94,-0.45,0.07,-0.44,-130,138,-87
0.04,0.68,9.93,-0.57,-0.05,-0.42,-131,134,-100
0.03,0.74,9.96,-0.58,0.09,-0.36,-121,140,-79
0.03,0.72,9.93,-0.56,-0.11,-0.42,-131,139,-85
0.02,0.74,9.92,-0.66,0.01,-0.37,-124,141,-90
0.02,0.71,9.94,-0.50,-0.11,-0.34,-129,144,-95
0.03,0.72,9.94,-0.67,-0.04,-0.21,-130,138,-96
0.02,0.72,9.93,-0.59,-0.07,-0.34,-129,146,-93
0.03,0.76,9.95,-0.75,0.04,-0.44,-123,138,-94
0.00,0.73,9.94,-0.47,-0.05,-0.37,-129,136,-90
0.03,0.72,9.95,-0.48,-0.08,-0.40,-129,148,-85
0.06,0.74,9.92,-0.56,-0.04,-0.34,-121,140,-96
0.04,0.72,9.95,-0.44,0.05,-0.46,-127,144,-100
0.03,0.73,9.94,-0.52,0.02,-0.24,-129,139,-93
0.04,0.73,9.93,-0.63,-0.02,-0.42,-127,139,-90
0.01,0.74,9.94,-0.36,-0.07,-0.37,-133,128,-94
0.03,0.73,9.96,-0.60,0.10,-0.34,-133,142,-92
0.02,0.73,9.96,-0.56,0.07,-0.27,-131,134,-98
0.05,0.72,9.94,-0.47,-0.15,-0.44,-139,144,-93
0.04,0.73,9.95,-0.57,-0.02,-0.53,-127,144,-93
0.03,0.71,9.93,-0.66,-0.05,-0.37,-135,138,-92
0.02,0.70,9.96,-0.66,-0.04,-0.31,-136,141,-100
0.00,0.70,9.98,-0.53,-0.05,-0.40,-133,138,-94
0.02,0.74,9.94,-0.55,-0.08,-0.35,-138,147,-89
0.02,0.70,9.93,-0.44,-0.06,-0.23,-124,139,-93
0.04,0.72,9.95,-0.58,-0.09,-0.37,-122,144,-90
0.05,0.74,9.97,-0.52,-0.12,-0.36,-125,140,-82
0.04,0.73,9.96,-0.53,0.04,-0.37,-129,146,-88
0.04,0.72,9.94,-0.56,-0.17,-0.30,-133,142,-96
0.04,0.72,9.94,-0.66,-0.05,-0.40,-136,146,-90
0.05,0.72,9.97,-0.50,0.08,-0.37,-130,138,-94
0.03,0.76,9.95,-0.46,-0.04,-0.36,-145,147,-104
0.02,0.69,9.97,-0.53,-0.07,-0.47,-130,142,-92
0.00,0.70,9.95,-0.56,-0.14,-0.40,-133,145,-92
0.02,0.76,9.92,-0.49,-0.06,-0.31,-138,140,-94
0.04,0.69,9.95,-0.57,-0.02,-0.34,-127,148,-98
0.03,0.71,9.94,-0.43,-0.02,-0.46,-124,153,-88
0.02,0.73,9.96,-0.47,-0.02,-0.40,-134,148,-85
0.04,0.73,9.95,-0.58,0.04,-0.53,-129,146,-98
0.03,0.75,9.96,-0.60,-0.10,-0.33,-133,140,-87
0.01,0.74,9.94,-0.58,0.03,-0.39,-124,136,-85
0.04,0.72,9.94,-0.58,0.01,-0.48,-128,150,-92
0.02,0.73,9.94,-0.63,-0.05,-0.30,-140,133,-101
0.02,0.74,9.95,-0.66,0.05,-0.48,-131,141,-98
0.03,0.74,9.97,-0.50,0.01,-0.37,-133,142,-89
0.04,0.73,9.98,-0.40,-0.02,-0.32,-123,145,-92
-0.00,0.72,9.98,-0.56,0.05,-0.38,-130,135,-92
0.02,0.72,9.94,-0.56,-0.06,-0.35,-125,135,-89
0.01,0.74,9.95,-0.42,-0.18,-0.34,-130,142,-92
0.05,0.72,9.94,-0.55,0.00,-0.27,-128,140,-87
0.02,0.70,9.95,-0.60,-0.03,-0.32,-130,135,-89
0.02,0.72,9.95,-0.52,-0.03,-0.43,-130,147,-94
0.03,0.73,9.94,-0.48,0.01,-0.32,-122,144,-90
0.03,0.72,9.98,-0.62,-0.04,-0.30,-127,141,-93
0.03,0.72,9.95,-0.55,0.06,-0.34,-127,141,-105
0.04,0.74,9.94,-0.51,0.04,-0.44,-133,138,-87
0.04,0.74,9.97,-0.65,-0.05,-0.33,-133,147,-108
0.05,0.69,9.92,-0.60,0.02,-0.52,-130,145,-101
0.05,0.71,9.95,-0.57,-0.15,-0.44,-138,140,-87
0.05,0.72,9.97,-0.48,-0.02,-0.42,-136,144,-100
0.04,0.72,9.95,-0.60,0.00,-0.44,-127,139,-98
0.06,0.72,9.97,-0.48,-0.07,-0.36,-125,142,-94
0.02,0.72,9.96,-0.69,-0.09,-0.53,-128,145,-84
0.03,0.72,9.95,-0.61,-0.09,-0.34,-124,141,-88
0.04,0.73,9.96,-0.60,-0.06,-0.37,-129,131,-85
0.05,0.72,9.93,-0.61,-0.06,-0.34,-135,147,-89
0.04,0.72,9.96,-0.63,-0.03,-0.47,-124,144,-88
0.01,0.74,9.93,-0.61,-0.01,-0.37,-131,144,-88
0.01,0.73,9.97,-0.54,-0.19,-0.46,-133,147,-89
0.04,0.72,9.95,-0.60,0.01,-0.34,-135,145,-84
0.01,0.77,9.96,-0.44,-0.07,-0.37,-138,140,-84
-0.00,0.72,9.94,-0.61,-0.15,-0.40,-129,141,-88
0.03,0.71,9.97,-0.60,-0.02,-0.28,-141,136,-90
0.04,0.76,9.94,-0.52,-0.07,-0.27,-129,146,-100
0.02,0.70,9.97,-0.69,-0.04,-0.37,-130,142,-79
0.01,0.74,9.96,-0.44,-0.09,-0.37,-138,145,-92
0.03,0.71,9.94,-0.44,-0.04,-0.35,-129,136,-100
0.03,0.74,9.95,-0.60,-0.05,-0.27,-134,139,-88
0.06,0.73,9.95,-0.56,-0.05,-0.29,-136,148,-90
0.03,0.73,9.95,-0.46,-0.01,-0.32,-123,150,-84
0.03,0.72,9.99,-0.51,-0.15,-0.36,-124,146,-90
0.01,0.73,9.97,-0.44,0.02,-0.37,-135,135,-89
0.05,0.75,9.95,-0.55,-0.07,-0.35,-125,135,-87
0.04,0.75,9.96,-0.73,-0.14,-0.28,-127,151,-100
0.03,0.73,9.93,-0.55,-0.01,-0.33,-133,152,-92
0.04,0.74,9.95,-0.60,0.02,-0.28,-129,146,-88
0.02,0.74,9.96,-0.53,0.00,-0.26,-128,147,-92
0.02,0.71,9.95,-0.56,-0.06,-0.40,-122,141,-95
0.03,0.70,9.97,-0.62,-0.03,-0.31,-125,138,-92
0.03,0.68,9.95,-0.63,0.04,-0.40,-133,135,-92
0.04,0.75,9.95,-0.63,-0.11,-0.44,-113,138,-84
0.03,0.73,9.95,-0.52,-0.02,-0.37,-124,141,-100
0.03,0.75,9.95,-0.62,-0.11,-0.41,-122,136,-88
0.00,0.73,9.95,-0.48,-0.20,-0.31,-128,140,-96
0.04,0.75,9.97,-0.68,0.01,-0.37,-139,136,-90
-0.00,0.72,9.95,-0.47,-0.01,-0.41,-125,152,-94
0.01,0.74,9.98,-0.50,0.10,-0.43,-125,145,-94
0.03,0.72,9.93,-0.58,-0.05,-0.34,-135,142,-94
0.03,0.70,9.96,-0.40,-0.05,-0.38,-133,142,-92
0.05,0.73,9.94,-0.60,0.02,-0.40,-130,142,-96
0.05,0.69,9.96,-0.56,-0.02,-0.45,-134,144,-88
0.02,0.72,9.96,-0.68,-0.07,-0.32,-134,141,-95
0.01,0.73,9.96,-0.69,-0.05,-0.33,-129,139,-93
-0.01,0.71,9.95,-0.50,-0.06,-0.36,-134,141,-88
0.05,0.73,9.95,-0.62,-0.06,-0.60,-122,146,-95
0.03,0.68,9.96,-0.74,-0.03,-0.40,-134,146,-88
0.00,0.74,9.95,-0.75,0.11,-0.35,-133,152,-99
0.01,0.73,9.95,-0.51,-0.09,-0.41,-130,147,-96
-0.01,0.72,9.94,-0.61,-0.05,-0.38,-127,141,-90
0.05,0.72,9.97,-0.40,-0.14,-0.39,-124,144,-90
0.05,0.73,9.96,-0.50,-0.04,-0.37,-128,145,-84
0.03,0.72,9.96,-0.56,-0.09,-0.31,-122,134,-93
0.02,0.74,9.94,-0.62,0.05,-0.33,-121,142,-87
0.01,0.72,9.95,-0.51,0.05,-0.40,-136,146,-98
0.01,0.75,9.97,-0.56,-0.03,-0.41,-133,150,-89
0.02,0.73,9.97,-0.63,-0.02,-0.32,-134,136,-98
0.05,0.74,9.95,-0.55,0.15,-0.37,-128,140,-87
0.05,0.73,9.97,-0.47,-0.08,-0.38,-127,136,-93
0.03,0.73,9.97,-0.59,0.06,-0.34,-136,136,-98
0.03,0.71,9.94,-0.50,-0.21,-0.29,-131,141,-95
0.04,0.74,9.94,-0.47,-0.22,-0.34,-133,138,-92
0.02,0.74,9.96,-0.61,0.03,-0.49,-130,133,-87
0.03,0.73,9.95,-0.53,-0.02,-0.43,-142,140,-94
0.02,0.74,9.94,-0.53,0.03,-0.30,-135,138,-96
0.04,0.72,9.98,-0.64,0.04,-0.53,-127,141,-85
0.00,0.72,9.98,-0.48,-0.08,-0.38,-138,145,-84
0.03,0.70,9.98,-0.66,-0.03,-0.34,-124,144,-88
0.02,0.73,9.93,-0.50,-0.02,-0.44,-129,146,-90
0.06,0.71,9.97,-0.69,-0.05,-0.39,-135,135,-92
0.02,0.73,9.96,-0.59,0.02,-0.37,-135,138,-92
0.04,0.74,9.95,-0.52,-0.16,-0.35,-131,136,-88
0.02,0.74,9.95,-0.38,-0.08,-0.26,-131,146,-98
0.06,0.72,9.95,-0.58,-0.12,-0.29,-134,141,-100
0.01,0.71,9.97,-0.64,0.05,-0.44,-128,140,-89
0.03,0.73,9.97,-0.53,0.02,-0.39,-128,140,-84
0.03,0.74,9.96,-0.62,-0.07,-0.40,-129,131,-90
0.02,0.74,9.95,-0.57,0.09,-0.42,-134,141,-93
0.00,0.71,9.95,-0.57,-0.05,-0.30,-127,139,-88
0.02,0.72,9.94,-0.40,-0.07,-0.49,-128,138,-92
0.04,0.73,9.95,-0.62,0.02,-0.39,-130,140,-92
0.03,0.72,9.97,-0.53,-0.11,-0.34,-128,147,-89
-0.01,0.72,9.93,-0.67,0.01,-0.36,-131,141,-90
0.03,0.74,9.95,-0.65,-0.08,-0.36,-129,136,-95
0.04,0.72,9.97,-0.46,-0.02,-0.45,-128,145,-92
0.01,0.74,9.95,-0.46,-0.02,-0.42,-138,138,-87
0.02,0.72,9.96,-0.60,-0.07,-0.27,-127,141,-90
0.02,0.73,9.97,-0.66,0.08,-0.37,-133,147,-94
0.04,0.72,9.96,-0.59,-0.15,-0.51,-122,141,-88
0.05,0.74,9.96,-0.54,0.03,-0.35,-129,136,-95
0.03,0.74,9.95,-0.50,-0.09,-0.37,-129,148,-90
0.07,0.74,9.96,-0.53,0.00,-0.35,-122,144,-95
0.06,0.72,9.98,-0.61,-0.11,-0.47,-128,145,-96
0.01,0.73,9.96,-0.56,-0.05,-0.61,-129,141,-90
0.03,0.73,9.99,-0.63,-0.08,-0.40,-128,145,-87
0.04,0.73,9.94,-0.56,-0.01,-0.42,-133,145,-94
0.02,0.74,9.95,-0.65,-0.18,-0.37,-133,145,-94
0.03,0.76,9.95,-0.49,-0.08,-0.38,-123,142,-94
0.07,0.70,9.95,-0.39,-0.08,-0.46,-127,139,-93
0.03,0.73,9.93,-0.50,-0.08,-0.38,-128,138,-92
0.00,0.69,9.95,-0.40,-0.03,-0.21,-131,141,-90
0.05,0.73,9.97,-0.69,0.04,-0.41,-133,150,-89
0.01,0.75,9.97,-0.61,-0.05,-0.42,-129,139,-81
0.05,0.72,9.95,-0.60,-0.07,-0.50,-128,142,-94
0.04,0.76,9.97,-0.59,0.11,-0.35,-139,136,-95
0.01,0.69,9.95,-0.61,-0.05,-0.44,-128,147,-87
0.04,0.72,9.94,-0.59,-0.11,-0.39,-135,135,-94
0.02,0.71,9.96,-0.56,0.11,-0.31,-135,150,-92
0.02,0.73,9.95,-0.52,-0.06,-0.31,-122,134,-98
0.06,0.74,9.95,-0.50,-0.17,-0.50,-128,138,-82
0.02,0.69,9.97,-0.70,-0.10,-0.37,-128,135,-89
0.02,0.71,9.96,-0.66,-0.02,-0.33,-133,147,-96
0.02,0.76,9.97,-0.51,-0.14,-0.42,-131,144,-93
0.07,0.74,9.96,-0.54,-0.05,-0.39,-131,134,-90
0.03,0.71,9.96,-0.49,0.01,-0.39,-140,138,-99
0.04,0.71,9.95,-0.47,-0.02,-0.34,-133,147,-92
0.04,0.71,9.94,-0.53,0.08,-0.52,-135,138,-87
0.03,0.72,9.95,-0.56,0.05,-0.29,-123,135,-87
0.02,0.72,9.96,-0.69,-0.13,-0.34,-125,145,-82
0.00,0.71,9.94,-0.56,-0.16,-0.36,-122,136,-93
0.05,0.70,9.93,-0.47,-0.10,-0.62,-130,138,-94
0.03,0.72,9.95,-0.53,0.02,-0.34,-128,145,-82
0.03,0.72,9.95,-0.42,-0.07,-0.41,-136,139,-88
0.04,0.74,9.94,-0.40,0.06,-0.30,-133,150,-96
0.01,0.72,9.96,-0.58,0.10,-0.33,-128,150,-92
0.04,0.74,9.93,-0.66,-0.05,-0.36,-136,144,-98
0.01,0.73,9.94,-0.56,-0.22,-0.40,-136,144,-95
0.03,0.75,9.95,-0.48,-0.18,-0.34,-135,145,-96
0.05,0.73,9.93,-0.53,0.18,-0.44,-123,145,-87
0.01,0.72,9.95,-0.46,0.02,-0.40,-124,141,-83
0.02,0.70,9.95,-0.59,-0.02,-0.55,-133,130,-94
0.00,0.75,9.96,-0.49,-0.22,-0.44,-123,140,-82
0.03,0.74,9.93,-0.56,-0.10,-0.34,-136,141,-98
0.03,0.73,9.96,-0.65,-0.11,-0.30,-134,141,-90
0.03,0.72,9.96,-0.54,-0.02,-0.41,-124,136,-90
0.01,0.73,9.95,-0.53,-0.22,-0.43,-127,151,-83
0.01,0.77,9.96,-0.42,-0.28,-0.38,-125,140,-87
0.03,0.71,9.96,-0.56,-0.05,-0.44,-130,142,-84
0.03,0.72,9.94,-0.64,-0.08,-0.37,-131,146,-90
-0.02,0.71,9.97,-0.50,-0.18,-0.38,-130,138,-94
0.02,0.72,9.98,-0.52,0.01,-0.48,-125,142,-101
