0.05,0.30,9.97,-0.71,-0.05,-0.37,-46,259,-21
0.04,0.31,10.01,-0.57,-0.20,-0.24,-41,256,-41
0.04,0.29,9.97,-0.54,-0.07,-0.27,-48,251,-36
0.04,0.27,9.98,-0.62,-0.05,-0.31,-38,259,-38
0.06,0.28,9.95,-0.57,-0.15,-0.27,-30,260,-39
0.04,0.29,9.96,-0.44,0.02,-0.29,-35,250,-37
0.05,0.28,9.97,-0.43,-0.04,-0.40,-44,250,-39
0.03,0.30,9.98,-0.58,-0.01,-0.43,-47,262,-25
0.06,0.30,9.98,-0.57,-0.22,-0.26,-33,259,-33
0.05,0.31,9.98,-0.56,-0.13,-0.41,-38,261,-33
0.02,0.31,9.95,-0.47,-0.05,-0.37,-46,256,-46
0.04,0.29,9.96,-0.53,-0.02,-0.28,-44,260,-35
0.05,0.28,9.96,-0.54,-0.02,-0.34,-48,266,-36
0.04,0.28,9.98,-0.43,-0.12,-0.41,-39,248,-35
0.06,0.29,9.95,-0.56,-0.09,-0.35,-36,263,-29
0.06,0.32,9.97,-0.53,-0.02,-0.34,-39,253,-32
0.02,0.29,9.95,-0.50,-0.15,-0.27,-47,260,-32
0.04,0.27,10.00,-0.52,-0.20,-0.31,-47,255,-27
0.05,0.28,9.97,-0.46,-0.01,-0.31,-54,257,-27
0.06,0.29,9.96,-0.72,-0.10,-0.36,-38,256,-36
0.06,0.29,9.98,-0.55,-0.05,-0.34,-50,244,-26
0.03,0.29,9.98,-0.66,-0.18,-0.40,-38,261,-33
0.02,0.27,9.98,-0.55,-0.01,-0.47,-46,256,-41
0.05,0.29,9.97,-0.56,-0.16,-0.62,-43,266,-29
0.05,0.30,9.97,-0.60,-0.16,-0.46,-42,255,-37
0.04,0.26,9.96,-0.53,-0.05,-0.44,-47,265,-39
0.03,0.30,9.98,-0.68,-0.08,-0.31,-37,253,-39
0.03,0.27,9.97,-0.55,-0.22,-0.42,-44,257,-32
0.04,0.30,9.96,-0.60,-0.21,-0.31,-31,251,-41
0.03,0.29,9.97,-0.62,-0.17,-0.33,-46,259,-38
0.03,0.29,9.98,-0.50,-0.15,-0.44,-42,257,-35
0.05,0.26,9.96,-0.55,-0.10,-0.29,-38,266,-31
0.05,0.26,9.97,-0.60,-0.11,-0.31,-42,260,-30
0.04,0.28,9.94,-0.49,-0.23,-0.37,-30,257,-42
0.05,0.26,9.97,-0.56,-0.08,-0.40,-35,265,-32
0.04,0.29,9.98,-0.56,-0.13,-0.47,-33,251,-33
0.04,0.30,9.98,-0.59,-0.24,-0.42,-41,251,-36
0.05,0.29,9.97,-0.53,-0.14,-0.30,-30,248,-39
0.01,0.29,9.97,-0.60,-0.15,-0.45,-48,259,-41
0.03,0.28,10.00,-0.50,-0.10,-0.44,-42,255,-25
0.06,0.29,9.98,-0.57,-0.12,-0.40,-44,257,-30
0.03,0.30,9.97,-0.45,-0.19,-0.44,-42,250,-39
0.07,0.26,9.97,-0.51,-0.15,-0.37,-48,261,-31
0.03,0.28,9.98,-0.47,-0.13,-0.26,-38,259,-38
0.05,0.30,9.98,-0.58,-0.17,-0.40,-39,260,-37
0.04,0.29,9.97,-0.53,-0.10,-0.33,-52,255,-32
0.03,0.32,9.98,-0.55,-0.15,-0.41,-39,260,-44
0.04,0.29,9.98,-0.51,-0.05,-0.31,-39,255,-30
0.08,0.26,9.97,-0.46,-0.18,-0.38,-44,255,-39
0.02,0.30,9.96,-0.50,-0.15,-0.35,-46,256,-26
0.04,0.28,9.96,-0.55,-0.05,-0.27,-38,249,-36
0.04,0.29,9.96,-0.42,-0.21,-0.31,-41,256,-26
0.06,0.30,9.99,-0.61,-0.21,-0.35,-30,265,-39
0.08,0.27,9.98,-0.48,-0.17,-0.27,-41,261,-29
0.03,0.30,9.97,-0.68,-0.12,-0.39,-36,259,-43
0.04,0.28,9.96,-0.50,0.02,-0.37,-43,249,-31
0.03,0.27,9.98,-0.47,-0.15,-0.34,-49,260,-42
0.04,0.28,9.96,-0.56,-0.18,-0.38,-37,253,-27
0.06,0.27,9.99,-0.63,-0.20,-0.35,-43,251,-36
0.05,0.28,9.99,-0.53,-0.02,-0.42,-43,263,-33
0.07,0.26,9.96,-0.56,-0.19,-0.44,-36,256,-26
0.06,0.29,9.94,-0.58,0.00,-0.43,-47,257,-27
0.04,0.30,9.97,-0.53,-0.08,-0.38,-47,253,-35
0.01,0.27,9.97,-0.55,-0.22,-0.42,-41,259,-33
0.06,0.29,10.01,-0.60,0.02,-0.36,-42,265,-35
0.06,0.29,9.96,-0.44,-0.15,-0.42,-41,249,-38
0.07,0.28,9.99,-0.60,-0.07,-0.34,-37,257,-42
0.07,0.30,9.97,-0.44,-0.03,-0.28,-36,256,-41
0.04,0.28,9.98,-0.67,-0.22,-0.41,-41,256,-36
0.03,0.31,10.01,-0.40,-0.06,-0.39,-42,257,-35
0.07,0.31,9.99,-0.44,-0.15,-0.41,-50,254,-41
0.04,0.28,9.96,-0.64,-0.12,-0.34,-38,259,-33
0.06,0.29,9.98,-0.65,0.04,-0.39,-43,259,-31
0.07,0.32,9.97,-0.58,0.07,-0.32,-42,255,-39
0.04,0.28,9.98,-0.62,-0.15,-0.37,-48,268,-33
0.04,0.29,9.98,-0.51,-0.05,-0.37,-41,263,-43
0.05,0.29,9.98,-0.66,0.05,-0.49,-43,261,-33
0.01,0.28,9.98,-0.48,-0.15,-0.31,-44,255,-39
0.04,0.29,9.98,-0.52,0.05,-0.38,-53,254,-46
0.05,0.28,9.98,-0.51,-0.05,-0.44,-39,257,-27
0.04,0.27,9.96,-0.39,0.04,-0.30,-38,263,-38
0.02,0.27,9.98,-0.62,-0.10,-0.44,-38,259,-33
0.08,0.29,9.95,-0.75,-0.18,-0.40,-44,262,-35
0.05,0.33,9.98,-0.64,-0.12,-0.36,-44,255,-32
0.06,0.28,9.98,-0.62,-0.09,-0.52,-36,251,-38
0.00,0.26,9.98,-0.60,-0.04,-0.19,-33,254,-33
0.04,0.29,10.00,-0.48,-0.08,-0.34,-41,254,-36
0.04,0.30,9.96,-0.58,-0.27,-0.47,-36,259,-29
0.04,0.29,9.98,-0.59,-0.21,-0.37,-49,265,-32
0.05,0.29,9.98,-0.52,-0.18,-0.41,-53,251,-29
0.04,0.27,9.98,-0.56,-0.03,-0.37,-41,259,-29
0.05,0.28,9.95,-0.67,-0.21,-0.44,-46,261,-43
0.06,0.29,9.97,-0.51,-0.11,-0.34,-38,249,-36
0.01,0.31,9.98,-0.59,-0.11,-0.56,-46,251,-38
0.06,0.32,9.95,-0.65,-0.20,-0.35,-36,256,-36
0.05,0.28,9.97,-0.63,-0.08,-0.40,-42,245,-32
0.06,0.29,9.99,-0.67,-0.04,-0.28,-37,265,-39
0.03,0.27,9.99,-0.53,-0.02,-0.41,-35,248,-37
0.06,0.30,10.00,-0.63,-0.08,-0.39,-50,256,-38
0.06,0.28,9.96,-0.62,-0.15,-0.29,-35,253,-32
0.05,0.26,9.96,-0.56,-0.11,-0.40,-53,263,-41
0.02,0.29,9.97,-0.56,-0.27,-0.37,-49,255,-35
0.04,0.28,9.98,-0.63,-0.01,-0.34,-39,250,-35
0.05,0.29,9.94,-0.53,-0.05,-0.27,-39,250,-39
0.03,0.32,9.98,-0.55,0.06,-0.45,-39,260,-37
0.06,0.28,9.98,-0.53,-0.17,-0.46,-39,245,-30
0.03,0.29,9.96,-0.44,0.06,-0.30,-38,249,-33
0.06,0.27,9.97,-0.62,-0.04,-0.37,-41,256,-29
0.04,0.29,9.97,-0.56,-0.17,-0.50,-42,250,-35
0.06,0.29,9.95,-0.44,-0.09,-0.36,-36,259,-31
0.05,0.26,9.98,-0.58,-0.08,-0.55,-42,257,-42
0.05,0.26,9.97,-0.56,-0.18,-0.40,-39,255,-42
0.03,0.28,9.98,-0.58,-0.08,-0.41,-30,260,-37
0.05,0.32,9.99,-0.56,-0.11,-0.31,-43,266,-33
0.04,0.29,9.97,-0.58,-0.16,-0.34,-38,256,-36
0.05,0.30,9.97,-0.53,-0.19,-0.23,-41,254,-41
0.05,0.33,9.96,-0.37,-0.29,-0.38,-42,260,-30
0.05,0.28,9.97,-0.59,-0.25,-0.49,-43,256,-36
0.05,0.29,9.97,-0.65,-0.21,-0.37,-41,261,-36
0.05,0.27,9.97,-0.62,-0.17,-0.44,-43,256,-41
0.06,0.29,9.99,-0.48,-0.04,-0.49,-49,250,-32
0.04,0.33,9.97,-0.60,-0.13,-0.37,-39,267,-37
0.06,0.28,9.97,-0.59,-0.13,-0.38,-41,259,-26
0.08,0.32,9.97,-0.62,-0.18,-0.21,-33,266,-46
0.02,0.33,9.98,-0.49,-0.21,-0.43,-47,255,-39
0.04,0.31,9.96,-0.44,0.05,-0.26,-44,262,-39
0.04,0.28,9.95,-0.59,-0.14,-0.41,-35,260,-32
0.08,0.29,9.96,-0.59,-0.15,-0.45,-37,253,-44
0.03,0.30,9.99,-0.66,-0.18,-0.38,-42,255,-37
0.04,0.31,9.99,-0.53,-0.01,-0.31,-44,257,-39
0.03,0.29,9.99,-0.50,-0.23,-0.34,-37,260,-39
0.04,0.27,9.97,-0.54,-0.21,-0.50,-37,257,-42
0.04,0.26,9.97,-0.55,-0.13,-0.49,-44,267,-37
0.03,0.27,9.97,-0.63,-0.12,-0.36,-44,257,-32
0.05,0.28,9.97,-0.47,-0.11,-0.43,-37,255,-42
0.06,0.28,9.98,-0.60,-0.11,-0.47,-37,257,-37
0.05,0.29,10.00,-0.50,-0.05,-0.37,-43,251,-36
0.03,0.30,9.97,-0.61,-0.07,-0.30,-47,257,-32
0.06,0.29,9.97,-0.50,-0.11,-0.43,-37,257,-32
0.05,0.31,9.94,-0.60,-0.08,-0.32,-46,251,-33
0.05,0.27,9.99,-0.48,-0.19,-0.36,-42,267,-27
0.04,0.28,9.96,-0.62,-0.16,-0.44,-41,263,-36
0.06,0.30,9.96,-0.63,-0.23,-0.28,-54,248,-30
0.05,0.29,9.97,-0.70,-0.18,-0.37,-44,260,-35
0.01,0.30,9.99,-0.46,-0.12,-0.30,-48,263,-26
0.06,0.29,9.96,-0.68,-0.34,-0.43,-30,253,-27
0.04,0.27,10.00,-0.53,-0.11,-0.34,-48,256,-41
0.07,0.32,9.96,-0.65,-0.18,-0.35,-47,260,-25
0.03,0.29,9.98,-0.56,-0.02,-0.34,-52,253,-30
0.03,0.31,9.94,-0.52,-0.19,-0.39,-44,267,-35
0.05,0.30,9.98,-0.53,-0.08,-0.27,-33,256,-36
0.03,0.31,9.97,-0.48,-0.14,-0.34,-44,257,-35
0.06,0.29,9.98,-0.63,-0.05,-0.46,-43,256,-36
0.05,0.31,9.97,-0.57,-0.16,-0.43,-41,256,-33
0.04,0.29,9.97,-0.41,-0.05,-0.45,-46,251,-41
0.05,0.32,9.97,-0.42,-0.08,-0.37,-39,260,-32
0.05,0.30,10.00,-0.58,-0.15,-0.34,-46,259,-33
0.04,0.31,9.95,-0.59,0.02,-0.26,-41,259,-33
0.05,0.27,9.97,-0.47,-0.24,-0.43,-49,250,-32
0.03,0.29,9.96,-0.50,-0.10,-0.27,-41,251,-33
0.04,0.27,9.99,-0.64,-0.11,-0.34,-44,257,-37
0.06,0.29,9.97,-0.60,0.00,-0.31,-47,248,-25
0.04,0.28,9.97,-0.63,-0.08,-0.34,-46,254,-36
0.03,0.31,9.98,-0.50,-0.11,-0.44,-43,259,-43
0.04,0.29,9.99,-0.50,0.02,-0.37,-42,257,-27
0.02,0.29,9.99,-0.60,-0.05,-0.31,-41,251,-33
0.04,0.28,9.95,-0.69,-0.11,-0.35,-36,256,-31
0.03,0.29,9.97,-0.48,-0.04,-0.44,-48,259,-43
0.04,0.28,9.94,-0.53,-0.01,-0.36,-42,255,-32
0.02,0.27,9.98,-0.54,-0.21,-0.36,-38,249,-43
0.02,0.30,9.97,-0.58,-0.08,-0.37,-36,256,-31
0.02,0.28,9.97,-0.61,-0.12,-0.30,-44,250,-37
0.07,0.28,9.96,-0.53,-0.19,-0.38,-48,259,-36
0.01,0.31,9.95,-0.54,-0.06,-0.35,-53,261,-29
0.04,0.29,9.98,-0.56,-0.14,-0.37,-33,256,-31
0.07,0.30,9.99,-0.56,-0.15,-0.37,-37,250,-27
0.02,0.29,9.98,-0.54,-0.08,-0.46,-38,251,-33
0.05,0.28,9.97,-0.59,-0.07,-0.40,-46,261,-36
0.04,0.31,10.00,-0.50,-0.17,-0.34,-44,265,-35
0.02,0.28,9.98,-0.68,-0.15,-0.37,-46,251,-38
0.03,0.28,9.97,-0.62,0.05,-0.41,-38,256,-38
0.05,0.28,9.97,-0.54,-0.13,-0.37,-32,250,-32
0.04,0.29,9.97,-0.40,-0.16,-0.38,-36,259,-43
0.06,0.29,9.96,-0.47,-0.10,-0.27,-39,248,-42
0.05,0.28,9.96,-0.70,-0.07,-0.25,-46,249,-36
0.08,0.29,9.99,-0.66,-0.17,-0.37,-38,259,-41
0.06,0.27,9.97,-0.59,-0.02,-0.35,-38,254,-36
0.05,0.27,9.98,-0.55,-0.21,-0.30,-44,262,-35
0.04,0.28,9.95,-0.58,-0.19,-0.48,-44,257,-35
0.05,0.32,9.97,-0.54,0.02,-0.33,-41,263,-38
0.03,0.29,9.97,-0.65,-0.02,-0.49,-46,254,-38
0.06,0.32,9.96,-0.67,-0.06,-0.43,-36,249,-26
0.04,0.29,10.00,-0.49,-0.05,-0.36,-49,255,-42
0.01,0.30,9.96,-0.72,-0.04,-0.43,-43,256,-38
0.05,0.31,9.98,-0.56,-0.13,-0.44,-33,261,-38
0.02,0.26,9.97,-0.57,-0.27,-0.43,-43,251,-38
0.01,0.31,9.95,-0.60,-0.02,-0.35,-30,248,-37
0.02,0.29,9.97,-0.70,0.01,-0.26,-41,256,-43
0.06,0.28,9.97,-0.72,-0.16,-0.31,-41,251,-33
0.02,0.29,9.97,-0.57,-0.13,-0.26,-39,257,-42
0.03,0.28,9.98,-0.58,-0.03,-0.41,-47,257,-35
0.07,0.31,9.96,-0.56,0.11,-0.31,-41,249,-36
0.04,0.29,9.95,-0.57,-0.05,-0.50,-32,255,-27
0.03,0.32,9.96,-0.59,-0.15,-0.24,-49,255,-32
0.05,0.31,9.97,-0.56,-0.08,-0.40,-44,262,-39
0.06,0.32,10.00,-0.66,-0.14,-0.33,-35,262,-35
0.04,0.31,9.99,-0.62,-0.09,-0.23,-38,259,-43
0.03,0.28,9.95,-0.41,-0.21,-0.34,-39,257,-32
0.04,0.31,10.01,-0.53,-0.15,-0.46,-36,256,-31
0.07,0.33,9.94,-0.50,-0.21,-0.37,-42,262,-35
0.03,0.29,9.98,-0.57,-0.06,-0.31,-43,263,-33
0.05,0.30,9.97,-0.51,0.10,-0.30,-38,261,-26
0.05,0.28,9.98,-0.47,-0.05,-0.17,-48,266,-33
0.04,0.30,9.97,-0.59,-0.08,-0.40,-48,254,-48
0.05,0.31,9.96,-0.48,-0.15,-0.42,-38,256,-31
0.03,0.29,9.97,-0.49,-0.11,-0.31,-48,268,-24
0.06,0.31,9.96,-0.59,-0.03,-0.36,-44,267,-32
0.07,0.31,9.97,-0.63,-0.01,-0.37,-32,267,-35
0.04,0.29,9.97,-0.46,-0.15,-0.38,-33,261,-38
0.01,0.33,9.98,-0.64,-0.09,-0.35,-33,276,-38
0.04,0.29,9.96,-0.61,-0.08,-0.34,-44,260,-37
0.05,0.31,9.98,-0.52,-0.10,-0.29,-47,253,-37
0.06,0.27,9.96,-0.53,-0.14,-0.30,-30,262,-39
0.05,0.30,9.95,-0.68,-0.11,-0.31,-31,256,-36
0.01,0.29,9.96,-0.53,-0.21,-0.35,-41,259,-26
0.05,0.27,9.99,-0.66,-0.03,-0.43,-39,248,-35
0.05,0.30,9.96,-0.56,-0.21,-0.35,-47,257,-27
0.04,0.31,9.99,-0.38,0.03,-0.39,-42,265,-32
0.04,0.30,9.96,-0.53,-0.08,-0.26,-39,255,-35
0.04,0.29,10.01,-0.45,-0.20,-0.40,-43,251,-48
0.06,0.28,9.97,-0.56,-0.15,-0.49,-32,260,-35
0.07,0.29,9.97,-0.55,-0.22,-0.37,-47,257,-37
0.05,0.29,9.96,-0.59,-0.02,-0.33,-38,261,-36
0.04,0.29,9.96,-0.71,-0.16,-0.29,-44,257,-32
0.03,0.27,9.98,-0.57,-0.03,-0.40,-38,251,-36
0.05,0.29,9.98,-0.44,-0.06,-0.43,-36,259,-33
0.03,0.31,9.96,-0.60,-0.13,-0.34,-35,250,-27
0.04,0.32,9.98,-0.56,-0.02,-0.25,-35,250,-35
0.03,0.29,9.97,-0.54,-0.31,-0.37,-36,256,-33
0.06,0.29,9.96,-0.57,-0.20,-0.26,-47,257,-32
0.05,0.29,9.97,-0.42,-0.07,-0.34,-48,249,-38
0.05,0.28,9.98,-0.53,0.03,-0.35,-49,260,-30
0.04,0.27,9.97,-0.55,-0.14,-0.35,-46,256,-31
0.04,0.29,9.98,-0.56,-0.04,-0.36,-49,257,-37
0.06,0.31,9.95,-0.55,-0.17,-0.37,-33,254,-38
0.05,0.32,9.96,-0.68,-0.24,-0.38,-38,259,-26
0.07,0.29,9.99,-0.47,-0.15,-0.36,-48,259,-26
0.01,0.30,9.96,-0.56,0.01,-0.40,-36,259,-38
0.03,0.29,9.95,-0.54,-0.09,-0.31,-39,257,-37
